1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003650,0.410214,1.000000,0.000000,1.001828,0.000000,548.000000,0.000000,2.000000,2.000000,-1.000000,1.000000,0.000000,0.000000
